,t,i,Ia_1,Ia_2,Ia_3,Ia_4,Ia_5,Ia_6,Im_1,Im_2,Im_3,Im_4,Im_5,Im_6,Ip_1,Ip_2,Ip_3,Ip_4,Ip_5,Ip_6,y
3,38,3,311.4839367668872,240.77885316460487,69.83021032792225,1689.283841928792,1.717327152690737,129.5780624177561,266.7419140169827,206.21268519380402,59.79860151722069,1446.6783648844785,1.47071223547839,110.96075954220474,758.0504974682711,574.8235423944931,170.52556156707425,4086.139221279296,4.138720613132172,317.693663708241,0.0009119741350405672
4,38,4,39.60857838567541,142.0705192615713,40.7728579988489,118.2661074729001,168.63017642305127,112.51290687620684,33.9191424114873,121.67490159020896,34.915545531680415,101.28139199200317,144.41422145319268,96.34746323830281,96.39438508748212,339.17214106810326,99.56742897233029,286.06902422110534,406.39501102902545,275.85408311421236,0.00023823725639329253
5,38,5,113.55585283164316,66.28554715111123,52.618576461014406,307.3606172608459,6.07434345093926,1370.1391454604434,97.24451875928438,56.76960616730988,45.0595418719145,263.2192081474653,5.2020438981571235,1173.2825558747143,276.3579773100257,158.24684154015284,128.4947053393974,743.4619583125669,14.63903392679545,3359.2455141678342,0.0007663577064486522
0,39,0,1363.6750089329978,78.29798848793051,391.5057723347836,460.97122681894064,0.9032507424717521,85.7653956131166,1168.7419847211959,67.10160182139326,335.5451806628439,395.06898610748357,0.7741168282218623,73.5074765168352,3316.8413585093112,186.84939889701405,955.4968563477363,1114.4290706584693,2.176556103362404,210.15874872968067,0.0012456478342370051
1,39,1,61.92290387249261,1758.4330376535834,31.359212716518375,428.796352886808,2.9905987166475847,33.886121152271016,53.07122085361377,1506.982181801545,26.876826447940054,367.4939573790713,2.563045546666684,29.04298682516949,150.61392726114804,4196.30392084555,76.53432282615447,1036.644140127819,7.206421853155177,83.03424440304819,0.0005066287823289997
2,39,2,98.91137048485545,41.57183359735678,1292.27893599873,220.91346504568537,1.8127269015517633,55.51653326733617,84.7723032941813,35.627181220179814,1107.5646891757372,189.3308162753725,1.553569051736019,47.58189752722019,240.5802865799421,99.20653478741895,3153.8959272746342,534.0732202435366,4.368113543427395,136.03721036749596,0.0006901690289709513
3,39,3,296.14980706657764,268.30574967325634,70.03598975192284,1903.1611189332616,1.735719313608047,136.61330107708986,253.8161299565162,229.93880083829364,60.025267811669856,1631.0777981625943,1.4875709108821578,117.0880044220973,720.3196670455671,640.2816855861953,170.92766637918376,4601.020527294613,4.182548973521321,334.75599580632587,0.0009928422056368858
4,39,4,33.756840884678645,136.1264632473178,33.92023565864518,121.92757464295383,192.08186290917777,92.22571894169526,28.931407377148314,116.66077137580716,29.07178490454945,104.49633402315656,164.62073650479118,79.04446567163171,82.10613617281702,324.8505909658022,82.78467606013969,294.7681455839731,462.8581316369815,225.9890665101494,0.0002590670012181871
5,39,5,134.73977031346013,62.152010533817226,49.83130952393122,331.35424982740756,4.690892184845266,1534.4470800984093,115.47914682417476,53.26445217532143,42.70858040523464,283.9825566230784,4.020255294477883,1315.1380215799995,327.7250370390032,148.3188269935538,121.6167498983693,801.0712756241801,11.303605449800411,3759.995229312221,0.0008396360283769512
0,40,0,1491.8104771025855,84.84616024890212,429.02908481913255,502.75195387920814,0.9836161584514501,94.17814202913291,1278.9088113667488,72.73007574256454,367.8079879203302,430.98783393779263,0.8432057135521399,80.74121118530346,3623.4448375712145,202.26247046686433,1045.566672695058,1213.857414524526,2.3682387652390218,230.43975350735866,0.0013592327611269557
1,40,1,67.74138718130573,1905.493285088901,34.364791742870175,467.6608683751872,3.256682870903622,37.210018188348634,58.07376894727418,1633.3876576725481,29.46104437552247,400.9057411379354,2.791793913081453,31.901053386942685,164.53643639019438,4542.453991665335,83.74882317267326,1129.1325835336074,7.8410694605771365,91.04731984067936,0.0005477299916896188
2,40,2,108.20541391994728,45.04854496722785,1416.135567902888,240.9362444514747,1.9740116308641806,60.96216215921765,92.76302816198191,38.615584699971166,1214.057490000611,206.5443790163697,1.6922229992475382,52.264343967281654,262.8191412269643,107.39000998135367,3451.197613890345,581.7227451797902,4.752799989179928,149.16524491319998,0.0007538562514963724
3,40,3,323.97703417584376,290.7445398292456,76.74848932233742,2075.6566037612024,1.8901524052215521,150.01372966254,277.74110052684705,249.2260385323887,65.79672202287722,1779.3719880174735,1.6203346131241898,128.6104181544733,786.9048582203843,693.0980580394122,187.04014588884576,5011.519376586416,4.550893313203334,367.06104135566505,0.0010800939885578437
4,40,4,36.92874664107218,147.5109123215674,37.17127227701132,132.97863904979704,209.1720662037897,101.27215988614321,31.658511719079264,126.44626220596962,31.86704899135218,113.99692266106537,179.31291573759518,86.82308519135466,89.6958953086685,351.6472809076508,90.58836533402221,321.0670903185771,503.6206364979196,247.79774859119206,0.00028159410960220977
5,40,5,147.40037011699167,67.34987127231994,54.60732032862468,361.38697349182036,5.108257467844514,1684.961329830271,126.36433047947918,57.73226772452775,46.81502799340446,309.80165808762956,4.379057670182106,1444.5583193689622,358.01941222039835,160.55353959687284,133.08094075921056,872.5421232097696,12.299079528356714,4122.847033820314,0.0009191383294301788
0,41,0,1631.479242865417,91.92423945213278,469.9965129244225,548.165761812225,1.0710922543158565,103.38388651156897,1397.350335335467,78.73771207272567,402.543292961955,469.51071501290096,0.9174018250323112,88.54479814447613,3955.4811665953134,218.8310088630409,1143.2532563864727,1321.2614643852512,2.5758071357610586,252.48463146311425,0.0014819126603145749
1,41,1,74.0835841854795,2064.45430764452,37.64624091472015,509.90488292412203,3.5463099785587446,40.84723073308936,63.452061469453014,1768.308444338628,32.2433068516987,436.73980180521175,3.037451940624985,34.98427000630806,179.61382180068324,4914.553784573296,91.57341880828884,1229.0400445336431,8.528313515091984,99.75730595868797,0.0005917875692997054
2,41,2,118.33600144632517,48.80660742206313,1551.360507465816,262.7001227321956,2.149566728424579,66.92110417955385,101.35394123241159,41.80530211997094,1328.711490561292,225.00588517277816,1.8411265992629529,57.31565973311489,286.90271549458345,116.18697315319103,3773.640661616711,633.1945061797275,5.169367340264422,163.43504675642612,0.000822642109464974
3,41,3,354.30895179766316,314.99917757338415,84.07710253239048,2263.151589331676,2.0582496366230836,164.67730269951272,303.4630901814443,269.81256189596957,72.01047834482712,1938.4171630436203,1.7629125459563642,141.04053367033606,859.0133108468804,749.8738986609316,204.51517961187838,5454.946644534289,4.949764205491051,402.17571118080775,0.001174079084018885
4,41,4,40.386151280396334,159.8166420999091,40.72070861705013,144.99065874739213,227.77439960201826,111.17133189155243,34.59045052602365,136.89095308365407,34.87653139479248,124.18628196264231,195.09117823282256,95.21448142393581,97.91522722673992,380.4528297679076,99.05197474580702,349.4756211431978,547.7613356594729,271.50316852095864,0.0003059335079937158
5,41,5,161.20053312912546,72.96836622594442,59.82170217065896,394.0312197787179,5.562550960400323,1849.663277978759,138.06710689657302,62.50105787720293,51.23617797189633,337.4925845862734,4.764383630209345,1584.1739666611581,390.82671485142413,173.7054480023852,145.51460261617984,949.7460489636967,13.377053562940294,4517.256671512951,0.0010052271059723765
0,42,0,1781.5839902807008,99.47849783158573,514.0859676606341,596.8578616346397,1.1650568098049694,113.31108188180997,1525.7087005029484,85.19852691591203,440.2442570994329,511.15059931122664,0.9977566083610054,97.03325372978597,4314.47111231779,236.6208868772717,1249.0202053866672,1437.1064672221505,2.8003898286713573,276.405933045307,0.0016141591565761212
1,42,1,80.89966703814848,2234.109464385222,41.177761232754875,555.1983711149859,3.857419912758317,44.769490318245445,69.28066627296509,1913.406811356994,35.263115594120045,475.4733050760434,3.3035008909327153,38.338079923503734,195.91513975000737,5314.082684870302,100.04524345673364,1336.7992967963344,9.271890776219786,109.20867171919554,0.0006389466115058058
2,42,2,129.22354150232857,52.817494270713986,1696.8906060783966,286.0350726516295,2.3381434652245434,73.34704634519628,110.66415204418347,45.23563187366158,1453.1545135368124,244.9611678222474,2.002389989990631,62.81029569347286,312.9413150795954,125.63239905501838,4122.75531068739,688.7114657989416,5.620080602837986,178.91947058018428,0.0008967741384055911
3,42,3,386.9072554225101,340.8855508617227,91.96421127579032,2464.1812974562454,2.2388153268440902,180.49005468731346,331.33872391434835,291.9520038341035,78.75475780263328,2110.33116587699,1.9173252054829255,154.56155727508332,936.9752904007465,810.8349354561456,223.43570002232963,5933.223145094478,5.3813304353950375,440.2792837445677,0.0012751345157094801
4,42,4,44.101891498072774,172.950242279304,44.54063874424788,157.8697915223137,247.75654411306587,121.84629845061912,37.76787394494108,148.12352612011594,38.142959832041264,135.20009324961492,212.17912042836593,104.3423343704932,106.80177746603414,411.38176194669205,108.21567063102283,380.11679657594806,595.520235821926,297.2263546692592,0.00033220338268586167
5,42,5,176.03183755078553,78.96484653715076,65.43345918920629,429.031960108037,6.050541258410096,2027.2728586323235,150.74973034217686,67.62957573501046,56.03480048538202,367.4240679887963,5.1816936941900495,1736.0427453720874,426.2972063648933,187.82684124745222,158.97674275679475,1033.0174806236857,14.543388833411852,4945.237806591344,0.001098248967003328
0,43,0,1943.6479090694013,107.57721498524691,561.7560239420945,649.3025134536178,1.2665155444355,124.06747690467536,1665.8026300086585,92.19414218970994,481.45800097465224,556.4743015234976,1.0854575685132215,106.3348037845735,4701.902546767345,255.69789741963066,1363.320590493517,1561.849492317121,3.0431595344230993,302.31444168307337,0.0017564131752241471
1,43,1,88.25880202164015,2415.99219318361,44.99608407950057,603.9824906436202,4.193342539014272,49.019368748827276,75.64216947062917,2070.5158412787073,38.56429440770323,517.6335031041582,3.593872508189571,42.01314548820147,213.5079527849645,5742.5182838578885,109.20058762642476,1452.8355070776329,10.075683938321479,119.44518793063295,0.000689346664793664
2,43,2,140.9785155309861,57.117458144191524,1854.2395239322245,311.16837616906486,2.5417602119530036,80.30973517621693,120.82557795083024,48.94991061427422,1589.1924901060297,266.6818643036881,2.1783963659442196,68.83125332286238,341.0428597286415,135.76122002625212,4500.037053353031,748.4926675545876,6.107293240265462,195.69022726373007,0.0009764766334166895
3,43,3,422.1027367265789,368.6376351651359,100.49184945923719,2680.7037535900977,2.4337821029029016,197.62361562127694,361.762974503774,315.9240602905904,86.12743414012284,2297.4541418851736,2.08585454423731,169.3777363299838,1021.1139186018594,876.2066226979097,243.88275640222597,6448.235929855795,5.847845487327496,481.5482228742352,0.0013835764788081193
4,43,4,48.113672812433165,187.03042165885756,48.670793794797966,171.7414798778079,269.33237221912435,133.41292456028657,41.23580322153165,160.28588665901816,41.71373708082994,147.18827985014707,230.82927260965582,114.344528553152,116.39237727959939,444.54846296434886,118.11870724674577,413.11151212123923,647.1467168709197,325.08643528503256,0.0003605242842937296
5,43,5,192.04478422110296,85.39351173743681,71.50095933209913,466.7301010112278,6.577451409693508,2219.717828042534,164.59190223816188,73.18261180380605,61.28053368476354,400.00354469406733,5.637154984435624,1902.4587715552059,464.57789798715385,202.96994496032988,173.52502855855158,1122.68496765272,15.804175525168867,5408.772489136959,0.0011985242108146052
0,44,0,2595.8718732922307,156.58837830267586,130.2460499561722,971.3308392144471,2.495210981117188,169.92060375602412,2225.3730034738733,134.22676918048057,111.65857184063464,832.6705492124277,2.139033854080524,145.67483734429487,6267.742729928219,371.67387932192963,315.46711916182886,2332.359470255058,5.988884983090623,413.21813036806793,0.001909069990373309
1,44,1,124.23528370163196,2576.0202979506485,55.347683848738015,622.7854415164196,6.439260363609908,66.72662904256889,106.5036565452265,2208.1516245662892,47.448988551411986,533.8810163263972,5.520092696463478,57.205486665207964,299.96657548198414,6114.37111572021,134.0568438115128,1495.4323118501413,15.455201979180005,162.267860925938,0.0007431187167690539
2,44,2,215.16548526681277,113.93699569805796,1893.41566525391,391.6714982534047,2.9077001791258246,126.31525529692891,184.455738019477,97.66621883725895,1623.2053805399726,335.759257705926,2.492642573206932,108.29148356784154,519.5179006667114,270.43772755298755,4586.015357045559,940.4815448041512,6.978921650264538,307.1773079720574,0.0010619410253966698
3,44,3,474.65256331960813,389.78062671972424,114.34040501644665,2898.982406343284,3.0345500807239345,216.58206681158066,406.9072173047959,334.1179899864728,98.02282934578284,2485.14427319042,2.60138537530203,185.6782324041717,1146.0504594224078,925.1726034062724,276.9422810632102,6961.036133688308,7.283380662563093,526.6909058752711,0.0014996905224479292
4,44,4,80.97508733913703,259.5892736406014,59.2765665600636,199.8031524359725,274.7727916911554,213.9033047181013,69.41782264850966,222.51861787172092,50.81717847059645,171.28067385133747,235.55054384396902,183.38169964930955,195.51466318385712,616.1539790511739,143.5729351700121,479.7673006529247,659.4963946432567,520.1766101424375,0.0003910179818676012
5,44,5,208.78170840721074,105.79557817555781,95.02944621795493,541.9974241174659,8.554580457196991,2358.300471864963,178.98309322921529,90.68743674346754,81.4677470147755,464.6257223507899,7.333462919118429,2021.7974162872686,504.104246621256,251.1134822509628,230.16948033364562,1301.4441361880076,20.532291186779382,5734.987342849669,0.0013063343018912183
0,45,0,3041.9923608004387,133.1549159506945,113.73211988652383,974.1970618978005,2.827181395186924,152.66702607634207,2605.507678290764,114.05528058974322,97.41198067718683,834.4289891861011,2.421520900330571,130.75756645788397,7327.538157618132,315.5003384188076,274.7920645499403,2334.1338426099987,6.7757245498849805,370.33611052610553,0.0020724615720039597
